"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O900","2019-09-25 13:00:00","9.000","310.000","1.800","30.800","0.570","1013.800","","0.000","-99.000","-99.000","-99.000","31.300","","22.500",""
"C0R570","2019-09-25 13:00:00","37.000","85.000","3.000","31.000","0.590","1009.300","","0.000","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0AG90","2019-09-25 13:00:00","25.000","88.000","2.600","27.800","0.560","1014.900","","0.000","9.900","102.000","","27.900","","22.800",""
"C0V760","2019-09-25 13:00:00","30.000","271.000","2.600","30.500","0.560","1012.200","","0.000","-99.000","-99.000","-99.000","31.600","","24.300",""
"C0T9I0","2019-09-25 13:00:00","152.000","22.000","1.500","25.200","0.680","1001.600","","0.000","-99.000","-99.000","-99.000","26.700","","20.400",""
"C0O980","2019-09-25 13:00:00","18.000","302.000","1.900","30.900","0.560","1013.600","","0.000","-99.000","-99.000","-99.000","33.000","","22.300",""
"C0R270","2019-09-25 13:00:00","51.000","287.000","1.600","30.400","0.710","1008.400","","0.000","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0T9H0","2019-09-25 13:00:00","725.000","68.000","2.200","21.700","0.910","937.900","","0.000","-99.000","-99.000","-99.000","24.400","","17.800",""
"C0R510","2019-09-25 13:00:00","31.000","287.000","3.600","31.200","0.550","1011.500","","0.000","-99.000","-99.000","-99.000","32.200","","24.100",""
"C1R320","2019-09-25 13:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X060","2019-09-25 13:00:00","19.000","288.000","4.200","32.100","0.530","1014.300","","0.000","-99.000","-99.000","-99.000","32.100","","21.700",""
"C0E550","2019-09-25 13:00:00","84.000","62.000","2.900","28.500","0.560","1007.200","","0.000","-99.000","-99.000","-99.000","28.800","","20.400",""
"C0AI20","2019-09-25 13:00:00","25.000","65.000","6.100","25.400","0.610","1014.700","","0.000","-99.000","-99.000","-99.000","25.800","","22.900",""
"C0E740","2019-09-25 13:00:00","27.000","68.000","1.500","30.300","0.500","1011.900","","0.000","-99.000","-99.000","-99.000","30.300","","20.700",""
"C0R650","2019-09-25 13:00:00","29.000","254.000","2.600","31.500","0.570","1012.800","","0.000","-99.000","-99.000","-99.000","31.900","","23.400",""
"C0S750","2019-09-25 13:00:00","2280.000","0.000","0.000","13.100","1.000","777.300","","0.000","-99.000","-99.000","-99.000","15.900","","8.600",""
"C0I370","2019-09-25 13:00:00","671.000","299.000","1.900","27.300","0.600","941.100","","0.000","-99.000","-99.000","-99.000","28.300","","18.700",""
"C0K400","2019-09-25 13:00:00","65.000","328.000","1.500","30.200","0.540","1008.000","","0.000","-99.000","-99.000","-99.000","30.600","","22.000",""
"C0A650","2019-09-25 13:00:00","287.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U750","2019-09-25 13:00:00","398.000","64.000","2.100","20.700","0.850","972.800","","0.000","-99.000","-99.000","-99.000","21.700","","20.200",""
"C0M730","2019-09-25 13:00:00","40.000","349.000","0.600","33.300","0.560","1009.400","","0.000","-99.000","-99.000","-99.000","34.000","","22.900",""
"C0Z061","2019-09-25 13:00:00","174.000","329.000","2.000","27.000","0.660","1000.600","","0.000","-99.000","-99.000","-99.000","27.000","","21.000",""
"C0M670","2019-09-25 13:00:00","43.000","337.000","1.700","30.200","0.540","1009.400","","0.000","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0I530","2019-09-25 13:00:00","3014.000","222.000","5.500","11.300","0.820","705.700","","0.000","-99.000","-99.000","-99.000","13.200","","6.100",""
"C0A880","2019-09-25 13:00:00","6.000","42.000","0.800","24.700","0.700","1015.800","","0.000","-99.000","-99.000","-99.000","27.100","","20.100",""
"C0S950","2019-09-25 13:00:00","415.000","71.000","2.100","23.700","0.790","969.800","","0.000","-99.000","-99.000","-99.000","24.600","","19.600",""
"C0X190","2019-09-25 13:00:00","10.000","314.000","1.900","29.900","0.550","1013.400","","0.000","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0A560","2019-09-25 13:00:00","405.000","143.000","1.000","23.300","0.780","971.000","","0.000","-99.000","-99.000","-99.000","23.300","","18.400",""
"C0M410","2019-09-25 13:00:00","245.000","333.000","1.800","28.700","0.690","983.100","","0.000","-99.000","-99.000","-99.000","31.500","","20.400",""
"C0F9Z0","2019-09-25 13:00:00","3193.000","30.000","1.000","12.900","0.770","700.000","","0.000","-99.000","-99.000","-99.000","14.600","","9.200",""
"C0G810","2019-09-25 13:00:00","26.000","351.000","2.300","30.900","0.540","1011.400","","0.000","-99.000","-99.000","-99.000","31.300","","22.800",""
"C0U650","2019-09-25 13:00:00","442.000","221.000","0.700","22.200","0.800","968.900","","0.000","-99.000","-99.000","-99.000","23.300","","18.400",""
"C0D660","2019-09-25 13:00:00","65.000","36.000","3.600","28.600","0.530","1008.400","","0.000","8.900","50.000","","28.600","","23.200",""
"C0E540","2019-09-25 13:00:00","32.000","31.000","4.700","28.200","0.620","1012.400","","0.000","10.700","32.000","","29.100","","21.000",""
"C0W170","2019-09-25 13:00:00","42.000","19.000","5.100","25.600","0.600","1013.300","","0.000","10.400","17.000","","25.600","","22.900",""
"C0Z150","2019-09-25 13:00:00","27.000","21.000","1.900","25.900","0.670","1015.300","","0.000","-99.000","-99.000","-99.000","26.300","","22.100",""
"C0S840","2019-09-25 13:00:00","22.000","55.000","4.500","27.300","0.730","1016.200","","0.000","-99.000","-99.000","-99.000","28.300","","22.600",""
"C0H9A0","2019-09-25 13:00:00","1595.000","81.000","1.300","20.800","0.750","849.200","","0.000","-99.000","-99.000","-99.000","25.200","","13.200",""
"C0Z300","2019-09-25 13:00:00","182.000","98.000","1.300","24.900","0.860","998.000","","0.000","-99.000","-99.000","-99.000","26.500","","20.900",""
"C0G730","2019-09-25 13:00:00","27.000","4.000","5.000","28.600","0.550","1012.800","","0.000","-99.000","-99.000","-99.000","28.800","","21.500",""
"C0C620","2019-09-25 13:00:00","19.000","48.000","2.500","28.800","0.580","1013.500","","0.000","9.200","5.000","","29.100","","22.100",""
"C0I360","2019-09-25 13:00:00","300.000","253.000","2.200","29.800","0.500","979.800","","0.000","-99.000","-99.000","-99.000","29.800","","21.500",""
"C0M810","2019-09-25 13:00:00","1354.000","314.000","2.100","20.800","0.870","869.200","","0.000","-99.000","-99.000","-99.000","23.100","","15.200",""
"C0AC80","2019-09-25 13:00:00","40.000","54.000","3.800","26.300","0.620","1012.500","","0.000","-99.000","-99.000","-99.000","26.900","","20.600",""
"C0G790","2019-09-25 14:00:00","27.000","333.000","1.300","31.100","0.520","1013.800","","0.000","-99.000","-99.000","-99.000","31.500","","21.500",""
"C0Z300","2019-09-25 14:00:00","182.000","92.000","1.100","26.100","0.800","997.500","","0.000","-99.000","-99.000","-99.000","26.500","","20.900",""
"C0G730","2019-09-25 14:00:00","27.000","2.000","4.900","28.500","0.580","1012.500","","0.000","-99.000","-99.000","-99.000","28.800","","21.500",""
"C0V730","2019-09-25 14:00:00","33.000","271.000","2.900","30.700","0.580","1011.100","","0.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0SA00","2019-09-25 14:00:00","466.000","99.000","1.400","21.300","0.940","964.100","","0.500","-99.000","-99.000","-99.000","24.600","","19.500",""
"C0S900","2019-09-25 14:00:00","27.000","44.000","5.600","27.900","0.620","1013.200","","0.000","13.300","92.000","","28.400","","25.900",""
"C0C480","2019-09-25 14:00:00","105.000","98.000","0.800","29.900","0.510","1003.800","","0.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0V720","2019-09-25 14:00:00","15.000","284.000","3.100","30.900","0.580","1012.800","","0.000","8.500","311.000","","31.800","","25.100",""
"C0UA60","2019-09-25 14:00:00","566.000","34.000","1.500","22.400","0.760","953.500","","0.000","-99.000","-99.000","-99.000","24.500","","19.000",""
"C0A980","2019-09-25 14:00:00","11.000","74.000","3.100","27.400","0.530","1015.900","","0.000","-99.000","-99.000","-99.000","28.400","","22.800",""
"C0C670","2019-09-25 14:00:00","250.000","27.000","3.500","25.800","0.610","987.600","","0.000","10.800","37.000","","26.400","","21.200",""
"C0K550","2019-09-25 14:00:00","15.000","338.000","4.000","30.200","0.560","1013.200","","0.000","-99.000","-99.000","-99.000","31.000","","22.000",""
"C0R350","2019-09-25 14:00:00","35.000","51.000","4.600","28.200","0.670","1011.300","","0.000","9.800","33.000","","28.500","","24.400",""
"C0T9F0","2019-09-25 14:00:00","251.000","0.000","0.200","23.300","0.780","989.000","","0.000","-99.000","-99.000","-99.000","25.500","","20.600",""
"C0D390","2019-09-25 14:00:00","146.000","0.000","0.000","29.600","0.550","997.200","","0.000","-99.000","-99.000","-99.000","30.400","","21.900",""
"C0E430","2019-09-25 14:00:00","258.000","1.000","1.500","29.000","0.620","989.100","","0.000","-99.000","-99.000","-99.000","29.100","","19.300",""
"C0O990","2019-09-25 14:00:00","18.000","297.000","1.300","32.400","0.510","1011.900","","0.000","-99.000","-99.000","-99.000","32.400","","23.000",""
"CM0010","2019-09-25 14:00:00","68.000","41.000","4.600","26.200","-99.000","1009.700","","0.000","-99.000","-99.000","-99.000","26.400","","22.200",""
"C0K500","2019-09-25 14:00:00","12.000","358.000","4.300","29.500","0.570","1012.300","","0.000","-99.000","-99.000","-99.000","30.700","","21.600",""
"C0X260","2019-09-25 14:00:00","39.000","3.000","1.700","30.600","0.550","1010.400","","0.000","-99.000","-99.000","-99.000","31.700","","21.600",""
"C0ACA0","2019-09-25 14:00:00","25.000","53.000","2.300","27.300","0.530","1012.500","","0.000","8.800","63.000","","27.500","","23.300",""
"C0X180","2019-09-25 14:00:00","62.000","335.000","1.300","30.800","0.560","1006.600","","0.000","-99.000","-99.000","-99.000","31.800","","22.300",""
"C0F930","2019-09-25 14:00:00","100.000","354.000","1.100","29.500","0.670","1003.500","","0.000","6.200","9.000","","31.200","","22.000",""
"C0I010","2019-09-25 14:00:00","1562.000","317.000","2.400","22.700","0.590","851.200","","0.000","-99.000","-99.000","-99.000","25.100","","14.500",""
"C0R190","2019-09-25 14:00:00","32.000","175.000","2.500","29.000","0.730","1010.100","","0.000","-99.000","-99.000","-99.000","32.200","","21.900",""
"C0E420","2019-09-25 14:00:00","19.000","25.000","5.000","28.300","0.570","1011.100","","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0W160","2019-09-25 14:00:00","49.000","54.000","14.300","25.200","0.600","1007.800","","0.000","-99.000","-99.000","-99.000","25.400","","24.300",""
"C0I460","2019-09-25 14:00:00","110.000","350.000","2.100","31.000","0.490","1002.000","","0.000","-99.000","-99.000","-99.000","31.200","","22.200",""
"C0A9F0","2019-09-25 14:00:00","35.000","87.000","3.000","27.300","0.520","1013.400","","0.000","-99.000","-99.000","-99.000","27.900","","23.200",""
"C0F9A0","2019-09-25 14:00:00","425.000","357.000","0.900","29.900","0.540","967.000","","0.000","-99.000","-99.000","-99.000","30.500","","20.800",""
"C0O950","2019-09-25 14:00:00","4.000","332.000","3.600","30.000","0.550","1013.400","","0.000","-99.000","-99.000","-99.000","30.700","","22.800",""
"C0M760","2019-09-25 14:00:00","40.000","302.000","2.200","31.000","0.510","1010.000","","0.000","-99.000","-99.000","-99.000","31.100","","22.600",""
"C0AH70","2019-09-25 14:00:00","34.000","79.000","2.800","27.300","0.490","1013.300","","0.000","-99.000","-99.000","-99.000","28.000","","23.400",""
"C0V250","2019-09-25 14:00:00","298.000","267.000","1.300","30.500","0.540","980.700","","0.000","-99.000","-99.000","-99.000","31.000","","19.300",""
"C0U980","2019-09-25 14:00:00","573.000","135.000","1.900","23.600","0.760","954.300","","0.000","-99.000","-99.000","-99.000","23.600","","17.100",""
"C0S740","2019-09-25 14:00:00","289.000","23.000","2.100","25.100","0.770","984.700","","0.000","-99.000","-99.000","-99.000","26.900","","20.400",""
"C0A940","2019-09-25 14:00:00","49.000","75.000","0.900","26.800","0.580","1012.400","","0.000","-99.000","-99.000","-99.000","27.800","","23.300",""
"C0A920","2019-09-25 14:00:00","196.000","85.000","1.700","25.000","1.000","994.500","","0.000","-99.000","-99.000","-99.000","25.400","","21.400",""
"C0T870","2019-09-25 14:00:00","135.000","0.000","0.200","24.000","0.750","1002.000","","0.000","-99.000","-99.000","-99.000","25.400","","20.300",""
"C0O930","2019-09-25 14:00:00","69.000","304.000","1.000","31.400","0.510","1007.100","","0.000","-99.000","-99.000","-99.000","31.900","","20.300",""
"C0AI40","2019-09-25 14:00:00","37.000","59.000","3.800","26.900","0.530","1012.600","","0.000","9.300","72.000","","27.900","","24.000",""
"C0C460","2019-09-25 14:00:00","482.000","4.000","0.600","26.900","0.620","962.000","","0.000","-99.000","-99.000","-99.000","27.300","","18.400",""
"C0E520","2019-09-25 14:00:00","320.000","346.000","1.200","30.400","0.540","979.300","","0.000","-99.000","-99.000","-99.000","30.600","","18.800",""
"C0T9D0","2019-09-25 14:00:00","7.000","35.000","1.100","26.600","0.810","1017.400","","0.000","-99.000","-99.000","-99.000","28.200","","22.100",""
"C0I390","2019-09-25 14:00:00","1184.000","252.000","2.000","25.500","0.540","888.400","","0.000","-99.000","-99.000","-99.000","25.500","","16.300",""
"C0B020","2019-09-25 14:00:00","86.000","3.000","2.700","25.000","0.760","1006.100","","0.000","-99.000","-99.000","-99.000","26.200","","23.900",""
"CM0170","2019-09-25 14:00:00","106.000","256.000","1.200","29.400","0.540","1003.100","","0.000","-99.000","-99.000","-99.000","30.400","","21.100",""
"C0F860","2019-09-25 14:00:00","2215.000","219.000","2.200","19.600","0.660","784.200","","0.000","-99.000","-99.000","-99.000","20.100","","9.800",""
"C0U890","2019-09-25 14:00:00","116.000","40.000","1.100","24.700","0.710","1005.700","","0.000","-99.000","-99.000","-99.000","25.100","","21.100",""
"C0G800","2019-09-25 14:00:00","15.000","13.000","5.600","28.100","0.640","1012.800","","0.000","12.000","5.000","","28.800","","21.600",""
"C0F850","2019-09-25 14:00:00","379.000","301.000","2.300","29.200","0.500","971.000","","0.000","-99.000","-99.000","-99.000","29.700","","19.300",""
"C0AH50","2019-09-25 14:00:00","275.000","87.000","3.400","25.500","0.800","985.100","","0.000","9.900","108.000","","25.600","","21.200",""
"C0A560","2019-09-25 14:00:00","405.000","175.000","1.500","23.100","0.800","970.200","","0.000","-99.000","-99.000","-99.000","23.800","","18.400",""
"C0X190","2019-09-25 14:00:00","10.000","306.000","1.400","30.600","0.510","1012.800","","0.000","-99.000","-99.000","-99.000","30.600","","23.800",""
"C0S950","2019-09-25 14:00:00","415.000","64.000","2.000","23.000","0.840","969.500","","0.000","-99.000","-99.000","-99.000","24.600","","19.600",""
"C0A880","2019-09-25 14:00:00","6.000","34.000","1.600","25.200","0.660","1015.200","","0.000","-99.000","-99.000","-99.000","27.100","","20.100",""
"C0T9N0","2019-09-25 14:00:00","261.000","33.000","1.500","25.600","0.720","987.400","","0.000","-99.000","-99.000","-99.000","26.300","","20.600",""
"C0Z070","2019-09-25 14:00:00","247.000","10.000","2.600","24.100","0.760","989.000","","0.000","-99.000","-99.000","-99.000","26.700","","20.200",""
"C0Z280","2019-09-25 14:00:00","224.000","52.000","1.400","25.700","0.680","992.800","","0.000","-99.000","-99.000","-99.000","26.700","","20.500",""
"C0SA40","2019-09-25 14:00:00","200.000","84.000","0.900","25.900","0.720","994.200","","0.000","-99.000","-99.000","-99.000","27.200","","21.200",""
"C0V440","2019-09-25 14:00:00","27.000","318.000","1.400","30.700","0.550","1010.900","","0.000","-99.000","-99.000","-99.000","31.300","","23.100",""
"C0R490","2019-09-25 14:00:00","49.000","260.000","4.900","30.900","0.550","1008.000","","0.000","-99.000","-99.000","-99.000","31.400","","23.400",""
"C1R340","2019-09-25 14:00:00","230.000","-99.000","-99.000","-99.000","0.690","-99.000","","0.000","9.700","9.000","","-999.000","","-999.000",""
"C0B010","2019-09-25 14:00:00","38.000","76.000","3.200","25.900","0.620","1010.700","","0.000","-99.000","-99.000","-99.000","26.200","","21.200",""
"C0X230","2019-09-25 14:00:00","29.000","298.000","4.600","29.500","0.570","1012.400","","0.000","-99.000","-99.000","-99.000","30.200","","21.500",""
"C0S770","2019-09-25 14:00:00","375.000","92.000","1.300","22.600","0.850","974.400","","0.000","-99.000","-99.000","-99.000","24.600","","21.400",""
"C0H890","2019-09-25 14:00:00","440.000","268.000","2.400","29.500","0.530","964.100","","0.000","-99.000","-99.000","-99.000","29.900","","20.000",""
"C0K480","2019-09-25 14:00:00","56.000","327.000","3.900","29.300","0.610","1007.800","","0.000","-99.000","-99.000","-99.000","29.800","","21.400",""
"C0R540","2019-09-25 14:00:00","17.000","263.000","3.200","29.000","0.700","1012.300","","0.000","-99.000","-99.000","-99.000","30.600","","23.800",""
